cik,cash,cash_period_end,opcf,opcf_period_end,cash_tag,opcf_tag,asof_utc
0001720893,36176000.0,2025-09-30,-43405000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:01.524879+00:00
0001721484,9244000.0,2025-09-30,-13349000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:01.929838+00:00
0001722387,,,,,,,2026-01-06T18:15:02.265008+00:00
0001723980,18099019.0,2025-03-31,-2345333.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:02.739510+00:00
0001725033,134891210.0,2024-12-31,208703066.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:03.171620+00:00
0001725332,,,,,,,2026-01-06T18:15:03.526608+00:00
0001725430,1660105.0,2025-09-30,-2846825.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:03.947206+00:00
0001726711,163041.0,2025-09-30,-16442686.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:04.434136+00:00
0001728328,9331077.0,2025-09-30,-1607616.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:04.786421+00:00
0001729173,9530000.0,2025-06-30,-21775000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:05.265052+00:00
0001729214,,,,,,,2026-01-06T18:15:05.535881+00:00
0001729427,9864087.0,2025-09-30,-10759337.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:05.892787+00:00
0001729944,890610.0,2024-06-30,-2328451.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:06.297870+00:00
0001730773,82770.0,2025-09-30,-372077.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:06.714863+00:00
0001731348,264828000.0,2025-08-31,-1341000.0,2025-08-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:07.206560+00:00
0001733257,16035000.0,2024-06-30,-9088000.0,2024-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:07.607970+00:00
0001733294,21940000.0,2025-09-30,-97868000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:08.031222+00:00
0001733868,,,,,,,2026-01-06T18:15:08.456142+00:00
0001734005,340306.0,2023-06-30,-816544.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:09.047268+00:00
0001734750,2000000.0,2025-09-30,-9008000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:10.602756+00:00
0001735556,55639.0,2025-06-30,-2290607.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:11.042442+00:00
0001736243,14459046.0,2021-09-30,-5603042.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:11.427865+00:00
0001736730,75255000.0,2025-09-30,-35846000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:11.846765+00:00
0001737339,16671000.0,2025-06-30,795000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:12.509565+00:00
0001737523,1844322.0,2022-03-31,-2799444.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:12.964934+00:00
0001737927,,,,,,,2026-01-06T18:15:13.462572+00:00
0001737995,10521706.0,2025-09-30,-11743528.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:13.846544+00:00
0001738699,90600000.0,2024-12-31,-17774000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:14.165716+00:00
0001738758,197660000.0,2024-12-31,3920000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:14.511942+00:00
0001738827,8300000.0,2025-09-30,-5000000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:14.873896+00:00
0001738906,63333000.0,2024-12-31,36033000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:15.273186+00:00
0001739174,6923000.0,2025-09-30,-22004000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:15.720505+00:00
0001740279,10962000.0,2025-09-30,-10573000.0,2025-09-30,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:16.067571+00:00
0001741534,1306100.0,2025-06-30,-804885.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:16.457360+00:00
0001742518,10189444.0,2025-06-30,-1682832.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:17.043795+00:00
0001743340,150000.0,2025-06-30,-23661000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:17.454914+00:00
0001743745,1810000.0,2025-09-30,-11802000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:17.845651+00:00
0001743905,22431000.0,2025-06-30,-4661000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:18.074806+00:00
0001743971,11303000.0,2025-03-31,-9359000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:18.448264+00:00
0001744494,468000.0,2025-09-30,-895000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:18.794135+00:00
0001747661,174189.0,2021-06-30,-8337201.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:19.144944+00:00
0001750106,25459416.0,2025-09-30,-5491443.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:19.507947+00:00
0001750149,56500000.0,2024-12-31,-20270491.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:19.857692+00:00
0001750264,11461000.0,2025-06-30,9977000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:20.255575+00:00
0001750593,4837000.0,2025-06-30,-2964000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:20.641552+00:00
0001751876,412047.0,2025-09-30,-159337.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:21.022672+00:00
0001752828,120000.0,2025-09-30,-8151000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:21.412348+00:00
0001753539,28815000.0,2025-09-30,-18992000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:21.841483+00:00
0001754068,42387000.0,2025-09-30,-31313000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:22.197186+00:00
0001754323,2649211.0,2025-06-30,-1870527.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:22.626278+00:00
0001755058,6681402.0,2025-04-30,-2134768.0,2025-04-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:22.998954+00:00
0001755237,4568000.0,2025-09-30,-1735000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:23.316754+00:00
0001755953,678000.0,2025-06-30,-43066000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:23.851528+00:00
0001757499,2094643.0,2025-09-30,-8508633.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:24.177926+00:00
0001757715,7588000.0,2025-09-30,-9853000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:24.627867+00:00
0001758057,54482000.0,2025-09-30,-145932000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:25.078033+00:00
0001758766,43121000.0,2025-09-30,-1355000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:25.604915+00:00
0001759136,409175.0,2023-12-31,7661561.0,2023-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:25.942326+00:00
0001759186,13830.0,2022-09-30,-6915126.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:26.697364+00:00
0001759614,30053000.0,2024-12-31,-17274000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:27.087907+00:00
0001760542,40276000.0,2025-03-31,52000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:27.591812+00:00
0001760903,26853307.0,2021-09-30,-6282025.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:28.587611+00:00
0001761696,22450000.0,2025-03-31,-11014000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:29.122372+00:00
0001762239,0.0,2025-07-31,-2020758.0,2025-07-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:29.672063+00:00
0001762417,139348724.0,2024-12-31,-32722582.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:30.161969+00:00
0001766140,42695000.0,2025-09-30,-23285000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:30.632029+00:00
0001766600,,,,,,,2026-01-06T18:15:30.916054+00:00
0001769256,674000.0,2025-03-31,-1094000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:31.248657+00:00
0001769624,5092776.0,2024-09-30,-20742386.0,2024-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:31.633927+00:00
0001769697,,,,,,,2026-01-06T18:15:31.919097+00:00
0001769731,62872000.0,2024-12-31,5159000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:32.243134+00:00
0001769768,173023447.0,2025-06-30,-3535895.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:32.636342+00:00
0001770088,273795403.0,2025-06-30,29847925.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:32.964091+00:00
0001771885,,,,,,,2026-01-06T18:15:35.415350+00:00
0001772720,53645000.0,2025-09-30,-228000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:35.875242+00:00
0001774675,100512000.0,2025-07-31,13454000.0,2025-07-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:36.315424+00:00
0001775194,7149806.0,2022-06-30,-9780221.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:36.748065+00:00
0001775734,4902000.0,2025-09-30,-25364000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:37.049355+00:00
0001776067,17068272.0,2024-12-31,-4006375.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:37.394847+00:00
0001777319,1111729.0,2025-09-30,-6180042.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:37.824029+00:00
0001777393,180514000.0,2025-10-31,-61608000.0,2025-10-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:38.275523+00:00
0001778982,31949000.0,2024-12-31,-2593000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:38.643141+00:00
0001779476,9325000.0,2020-12-31,-2625000.0,2020-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:39.031783+00:00
0001779578,9651606.0,2025-03-31,-3056092.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:39.395970+00:00
0001780201,1942000.0,2025-09-28,5147000.0,2025-09-28,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:39.848332+00:00
0001780785,231447.0,2025-03-31,-1457318.0,2025-03-31,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:40.141408+00:00
0001781162,670000.0,2025-09-30,-12745000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:40.525042+00:00
0001781193,4311000.0,2025-06-30,-5770000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:41.147206+00:00
0001781983,13718052.0,2025-09-30,-9933147.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:41.745171+00:00
0001782107,25752659.0,2022-12-31,-6587805.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:42.290199+00:00
0001782941,269179.0,2025-04-30,263667.0,2025-04-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:42.779505+00:00
0001783036,3072376.0,2025-06-30,-2073801.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:43.594918+00:00
0001783407,60534000.0,2024-12-31,-3625000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:44.071884+00:00
0001784970,12357568.0,2025-09-30,3658931.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:44.435474+00:00
0001785056,845000.0,2025-09-30,-8161000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:44.772647+00:00
0001785424,3397000.0,2025-09-30,796000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:45.261125+00:00
0001785566,8912022.0,2025-06-30,1820881.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:45.644972+00:00
0001786286,,,,,,,2026-01-06T18:15:46.027311+00:00
0001786471,11995000.0,2025-09-30,-10908000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:46.299886+00:00
0001787297,52773000.0,2025-09-30,-25030000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:46.641029+00:00
0001787518,7611465.0,2025-09-30,-5199446.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:46.973399+00:00
0001787740,3450000.0,2025-09-30,-4712000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:47.367930+00:00
0001787803,33341081.0,2025-06-30,6727940.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:47.872548+00:00
0001788028,50899000.0,2025-09-30,-55294000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:48.467778+00:00
0001788230,1674674.0,2025-09-30,-7821905.0,2025-09-30,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:48.875781+00:00
0001788841,15000.0,2025-09-30,-15000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:49.377683+00:00
0001788882,653300000.0,2025-09-30,136400000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:49.835035+00:00
0001789029,45688000.0,2025-09-30,-92928000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:50.701794+00:00
0001789192,6044000.0,2025-09-30,-2311000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:51.280060+00:00
0001789299,15050000.0,2025-03-31,-4374000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:51.676701+00:00
0001789769,5801000.0,2025-09-30,-29543000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:52.065574+00:00
0001790169,13100000.0,2025-09-30,-5516000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:52.408162+00:00
0001792030,,,,,,,2026-01-06T18:15:52.751025+00:00
0001792267,71219000.0,2024-12-31,-12640000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:53.177635+00:00
0001793229,39152000.0,2025-09-30,51038000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:53.529212+00:00
0001796129,4437000.0,2025-03-31,-4454000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:53.869458+00:00
0001796514,6398000.0,2025-06-30,-3484000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:54.225174+00:00
0001796898,28895000.0,2024-12-31,-270156000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:54.524840+00:00
0001798749,50106000.0,2025-09-30,-61040000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:54.941214+00:00
0001799290,213822331.0,2024-12-31,-17613879.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:55.373442+00:00
0001799448,41946000.0,2025-09-30,-60758000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:55.746316+00:00
0001800315,7606000.0,2025-09-30,-7292000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:56.156886+00:00
0001800392,253314802.0,2025-06-30,4351025.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:56.495565+00:00
0001800637,40956000.0,2025-06-30,-20519000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:56.861388+00:00
0001801661,271923000.0,2024-12-31,-7074000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:57.198277+00:00
0001801834,3479000.0,2025-06-30,-1982000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:57.537823+00:00
0001802450,177386.0,2021-12-31,-19059000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:57.800158+00:00
0001803407,1699634.0,2025-03-31,-4942568.0,2024-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:58.176259+00:00
0001804469,,,,,,,2026-01-06T18:15:58.537608+00:00
0001805521,62909000.0,2025-09-30,-79171000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:58.988380+00:00
0001805526,1800000.0,2025-03-31,-7041000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:59.298632+00:00
0001805594,2184920.0,2024-12-31,790184.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:59.616885+00:00
0001805651,50535000.0,2025-09-30,21744000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:15:59.976044+00:00
0001805833,54589000.0,2025-09-30,6491000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:00.364819+00:00
0001806524,22871940.0,2025-06-30,-529422.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:00.719099+00:00
0001806904,372562.0,2025-03-31,954836.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:01.070898+00:00
0001806952,123575000.0,2025-09-30,-117773000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:01.444860+00:00
0001807166,1830053.0,2025-09-30,-415765.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:01.806924+00:00
0001807389,2605111.0,2025-06-30,192835.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:02.173725+00:00
0001808110,8351096.0,2024-12-31,-15468224.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:02.476078+00:00
0001808220,32076000.0,2025-09-30,-82873000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:02.819169+00:00
0001808377,6699515.0,2025-09-30,-5924987.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:03.162224+00:00
0001808665,38500000.0,2025-09-30,1786000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:03.641268+00:00
0001808898,94479000.0,2025-09-30,-3351000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:03.980381+00:00
0001809158,,,,,,,2026-01-06T18:16:04.274080+00:00
0001809616,14236300.0,2022-03-31,-9506683.0,2024-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:04.664926+00:00
0001809750,110000.0,2022-12-31,-9142000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:04.990461+00:00
0001810467,1258001.0,2024-12-31,-1748375.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:05.282012+00:00
0001810560,12708489.0,2025-09-30,-6302589.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:05.574314+00:00
0001811210,1635120000.0,2025-09-30,-2015504000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:05.876938+00:00
0001811216,1220870.0,2025-06-30,-544786.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:06.302610+00:00
0001812173,3164000.0,2025-09-30,-35764000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:06.712865+00:00
0001812360,628557.0,2025-09-30,-3761087.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:07.144839+00:00
0001812727,10018000.0,2021-03-31,-1469127.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:07.559159+00:00
0001813783,,,,,,,2026-01-06T18:16:07.970301+00:00
0001813814,19959000.0,2025-09-30,-88585000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:08.458856+00:00
0001814067,30239097.0,2024-12-31,-2510076.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:16:09.380803+00:00
